date obs sim event_type event_count hydcase et eq
1990-06-04 0.773382585751979 0.914711267238451 15 30 -1 -5.25 -0.203516134864007
1990-06-05 0.744430606860158 0.949500042490318 15 30 -1 -4.5 -0.289655047056112
1990-06-06 0.777030079155673 1.00498751115514 15 30 -1 -3.75 -0.375793959248217
1990-06-07 0.711261213720317 1.07056734452288 15 30 -2 -3 -0.461932871440321
1990-06-08 0.978212137203166 1.13101377580473 15 30 1 -3 -0.244549786598683
1990-06-09 1.12889920844327 1.15749498484481 15 30 2 -3 -0.0271667017570454
1990-06-10 1.0124073878628 1.13849215663193 15 30 -1 -2.66666666666667 -0.103354505084728
1990-06-11 0.936607915567283 1.1423734717963 15 30 -1 -2.33333333333333 -0.17954230841241
1990-06-12 0.86149234828496 1.15998999359664 15 30 -1 -2 -0.209208993925523
1990-06-13 0.854653298153034 1.13735330324718 15 30 -1 -1.66666666666667 -0.223368640167113
1990-06-14 0.822281794195251 1.10303417505298 15 30 -1 -1.33333333333333 -0.250303128642231
1990-06-15 0.743860686015831 1.05685458212522 15 30 -1 -1 -0.290012459350876
1990-06-16 0.692111873350924 1.00158232532891 15 30 -1 -0.666666666666667 -0.333763393089186
1990-06-17 0.636943535620053 0.945285362464738 0 0 -1 -0.333333333333333 -0.389639135916487
1990-06-18 0.596023218997362 0.937663300988634 0 0 -2 0 -0.445514878743789
1990-06-19 0.631814248021108 1.17288811208314 0 0 1 0.333333333333333 -0.286808462723099
