"date" "event_type" "event_count" "Qduration" "t2pd" "peak" "temp.cv" "Pmax.vol.ratio" "space_cv" "mean_RM_ant" "ant_sm" "space_cv_sm" "cov_SM_RM_ts_mean" "snow.cover.cov" "volumeP" "volumeR" "volumeM" "frozen.cover.cov"
"59" 1979-11-28 3 1 11 2 1.5828981530343 0.813459633413118 0.439289804590831 0.709372018210714 1.26476730404992 0.96896265460193 0.0174248862990768 0.0142235991897255 2.71601198726433 28.4490397625617 7.16839722594418 21.2806425366175 0
"60" 1979-11-29 3 1 11 2 1.5828981530343 0.813459633413118 0.439289804590831 0.709372018210714 1.26476730404992 0.96896265460193 0.0174248862990768 0.0142235991897255 2.71601198726433 28.4490397625617 7.16839722594418 21.2806425366175 0
"61" 1979-11-30 3 1 11 2 1.5828981530343 0.813459633413118 0.439289804590831 0.709372018210714 1.26476730404992 0.96896265460193 0.0174248862990768 0.0142235991897255 2.71601198726433 28.4490397625617 7.16839722594418 21.2806425366175 0
"62" 1979-12-01 3 1 11 2 1.5828981530343 0.813459633413118 0.439289804590831 0.709372018210714 1.26476730404992 0.96896265460193 0.0174248862990768 0.0142235991897255 2.71601198726433 28.4490397625617 7.16839722594418 21.2806425366175 0
"63" 1979-12-02 3 1 11 2 1.5828981530343 0.813459633413118 0.439289804590831 0.709372018210714 1.26476730404992 0.96896265460193 0.0174248862990768 0.0142235991897255 2.71601198726433 28.4490397625617 7.16839722594418 21.2806425366175 0
"64" 1979-12-03 3 1 11 2 1.5828981530343 0.813459633413118 0.439289804590831 0.709372018210714 1.26476730404992 0.96896265460193 0.0174248862990768 0.0142235991897255 2.71601198726433 28.4490397625617 7.16839722594418 21.2806425366175 0
"65" 1979-12-04 3 1 11 2 1.5828981530343 0.813459633413118 0.439289804590831 0.709372018210714 1.26476730404992 0.96896265460193 0.0174248862990768 0.0142235991897255 2.71601198726433 28.4490397625617 7.16839722594418 21.2806425366175 0
"66" 1979-12-05 3 1 11 2 1.5828981530343 0.813459633413118 0.439289804590831 0.709372018210714 1.26476730404992 0.96896265460193 0.0174248862990768 0.0142235991897255 2.71601198726433 28.4490397625617 7.16839722594418 21.2806425366175 0
"67" 1979-12-06 3 1 11 2 1.5828981530343 0.813459633413118 0.439289804590831 0.709372018210714 1.26476730404992 0.96896265460193 0.0174248862990768 0.0142235991897255 2.71601198726433 28.4490397625617 7.16839722594418 21.2806425366175 0
"68" 1979-12-07 3 1 11 2 1.5828981530343 0.813459633413118 0.439289804590831 0.709372018210714 1.26476730404992 0.96896265460193 0.0174248862990768 0.0142235991897255 2.71601198726433 28.4490397625617 7.16839722594418 21.2806425366175 0
"69" 1979-12-08 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"70" 1979-12-09 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"71" 1979-12-10 8 1 25 9 6.1314364116095 0.536406415126398 0.177267059240562 0.343982682183411 0.146641737060408 0.966076956977945 0.0183558993079042 0.00368772342424569 0.277841590118727 113.783252365187 110.706539937306 3.07671242788139 0
"72" 1979-12-11 8 1 25 9 6.1314364116095 0.536406415126398 0.177267059240562 0.343982682183411 0.146641737060408 0.966076956977945 0.0183558993079042 0.00368772342424569 0.277841590118727 113.783252365187 110.706539937306 3.07671242788139 0
"73" 1979-12-12 8 1 25 9 6.1314364116095 0.536406415126398 0.177267059240562 0.343982682183411 0.146641737060408 0.966076956977945 0.0183558993079042 0.00368772342424569 0.277841590118727 113.783252365187 110.706539937306 3.07671242788139 0
"74" 1979-12-13 8 1 25 9 6.1314364116095 0.536406415126398 0.177267059240562 0.343982682183411 0.146641737060408 0.966076956977945 0.0183558993079042 0.00368772342424569 0.277841590118727 113.783252365187 110.706539937306 3.07671242788139 0
"75" 1979-12-14 8 1 25 9 6.1314364116095 0.536406415126398 0.177267059240562 0.343982682183411 0.146641737060408 0.966076956977945 0.0183558993079042 0.00368772342424569 0.277841590118727 113.783252365187 110.706539937306 3.07671242788139 0
"76" 1979-12-15 8 1 25 9 6.1314364116095 0.536406415126398 0.177267059240562 0.343982682183411 0.146641737060408 0.966076956977945 0.0183558993079042 0.00368772342424569 0.277841590118727 113.783252365187 110.706539937306 3.07671242788139 0
"77" 1979-12-16 8 1 25 9 6.1314364116095 0.536406415126398 0.177267059240562 0.343982682183411 0.146641737060408 0.966076956977945 0.0183558993079042 0.00368772342424569 0.277841590118727 113.783252365187 110.706539937306 3.07671242788139 0
"78" 1979-12-17 8 1 25 9 6.1314364116095 0.536406415126398 0.177267059240562 0.343982682183411 0.146641737060408 0.966076956977945 0.0183558993079042 0.00368772342424569 0.277841590118727 113.783252365187 110.706539937306 3.07671242788139 0
"79" 1979-12-18 8 1 25 9 6.1314364116095 0.536406415126398 0.177267059240562 0.343982682183411 0.146641737060408 0.966076956977945 0.0183558993079042 0.00368772342424569 0.277841590118727 113.783252365187 110.706539937306 3.07671242788139 0
"80" 1979-12-19 8 1 25 9 6.1314364116095 0.536406415126398 0.177267059240562 0.343982682183411 0.146641737060408 0.966076956977945 0.0183558993079042 0.00368772342424569 0.277841590118727 113.783252365187 110.706539937306 3.07671242788139 0
"81" 1979-12-20 8 1 25 9 6.1314364116095 0.536406415126398 0.177267059240562 0.343982682183411 0.146641737060408 0.966076956977945 0.0183558993079042 0.00368772342424569 0.277841590118727 113.783252365187 110.706539937306 3.07671242788139 0
"82" 1979-12-21 8 1 25 9 6.1314364116095 0.536406415126398 0.177267059240562 0.343982682183411 0.146641737060408 0.966076956977945 0.0183558993079042 0.00368772342424569 0.277841590118727 113.783252365187 110.706539937306 3.07671242788139 0
"83" 1979-12-22 8 1 25 9 6.1314364116095 0.536406415126398 0.177267059240562 0.343982682183411 0.146641737060408 0.966076956977945 0.0183558993079042 0.00368772342424569 0.277841590118727 113.783252365187 110.706539937306 3.07671242788139 0
"84" 1979-12-23 8 1 25 9 6.1314364116095 0.536406415126398 0.177267059240562 0.343982682183411 0.146641737060408 0.966076956977945 0.0183558993079042 0.00368772342424569 0.277841590118727 113.783252365187 110.706539937306 3.07671242788139 0
"85" 1979-12-24 8 1 25 9 6.1314364116095 0.536406415126398 0.177267059240562 0.343982682183411 0.146641737060408 0.966076956977945 0.0183558993079042 0.00368772342424569 0.277841590118727 113.783252365187 110.706539937306 3.07671242788139 0
"86" 1979-12-25 8 1 25 9 6.1314364116095 0.536406415126398 0.177267059240562 0.343982682183411 0.146641737060408 0.966076956977945 0.0183558993079042 0.00368772342424569 0.277841590118727 113.783252365187 110.706539937306 3.07671242788139 0
"87" 1979-12-26 8 1 25 9 6.1314364116095 0.536406415126398 0.177267059240562 0.343982682183411 0.146641737060408 0.966076956977945 0.0183558993079042 0.00368772342424569 0.277841590118727 113.783252365187 110.706539937306 3.07671242788139 0
"88" 1979-12-27 8 1 25 9 6.1314364116095 0.536406415126398 0.177267059240562 0.343982682183411 0.146641737060408 0.966076956977945 0.0183558993079042 0.00368772342424569 0.277841590118727 113.783252365187 110.706539937306 3.07671242788139 0
"89" 1979-12-28 8 1 25 9 6.1314364116095 0.536406415126398 0.177267059240562 0.343982682183411 0.146641737060408 0.966076956977945 0.0183558993079042 0.00368772342424569 0.277841590118727 113.783252365187 110.706539937306 3.07671242788139 0
"90" 1979-12-29 8 1 25 9 6.1314364116095 0.536406415126398 0.177267059240562 0.343982682183411 0.146641737060408 0.966076956977945 0.0183558993079042 0.00368772342424569 0.277841590118727 113.783252365187 110.706539937306 3.07671242788139 0
"91" 1979-12-30 8 1 25 9 6.1314364116095 0.536406415126398 0.177267059240562 0.343982682183411 0.146641737060408 0.966076956977945 0.0183558993079042 0.00368772342424569 0.277841590118727 113.783252365187 110.706539937306 3.07671242788139 0
"92" 1979-12-31 8 1 25 9 6.1314364116095 0.536406415126398 0.177267059240562 0.343982682183411 0.146641737060408 0.966076956977945 0.0183558993079042 0.00368772342424569 0.277841590118727 113.783252365187 110.706539937306 3.07671242788139 0
"93" 1980-01-01 8 1 25 9 6.1314364116095 0.536406415126398 0.177267059240562 0.343982682183411 0.146641737060408 0.966076956977945 0.0183558993079042 0.00368772342424569 0.277841590118727 113.783252365187 110.706539937306 3.07671242788139 0
"94" 1980-01-02 8 1 25 9 6.1314364116095 0.536406415126398 0.177267059240562 0.343982682183411 0.146641737060408 0.966076956977945 0.0183558993079042 0.00368772342424569 0.277841590118727 113.783252365187 110.706539937306 3.07671242788139 0
"95" 1980-01-03 8 1 25 9 6.1314364116095 0.536406415126398 0.177267059240562 0.343982682183411 0.146641737060408 0.966076956977945 0.0183558993079042 0.00368772342424569 0.277841590118727 113.783252365187 110.706539937306 3.07671242788139 0
"96" 1980-01-04 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"97" 1980-01-05 10 1 12 2 1.59007915567282 0.607250988038792 0.319304735934986 0.307482824748249 0.59665310738623 0.99398708413962 0.0123211494992118 -0.00268483023093941 0 29.5684117258204 29.5684117258204 0 0
"98" 1980-01-06 10 1 12 2 1.59007915567282 0.607250988038792 0.319304735934986 0.307482824748249 0.59665310738623 0.99398708413962 0.0123211494992118 -0.00268483023093941 0 29.5684117258204 29.5684117258204 0 0
"99" 1980-01-07 10 1 12 2 1.59007915567282 0.607250988038792 0.319304735934986 0.307482824748249 0.59665310738623 0.99398708413962 0.0123211494992118 -0.00268483023093941 0 29.5684117258204 29.5684117258204 0 0
"100" 1980-01-08 10 1 12 2 1.59007915567282 0.607250988038792 0.319304735934986 0.307482824748249 0.59665310738623 0.99398708413962 0.0123211494992118 -0.00268483023093941 0 29.5684117258204 29.5684117258204 0 0
"101" 1980-01-09 10 1 12 2 1.59007915567282 0.607250988038792 0.319304735934986 0.307482824748249 0.59665310738623 0.99398708413962 0.0123211494992118 -0.00268483023093941 0 29.5684117258204 29.5684117258204 0 0
"102" 1980-01-10 10 1 12 2 1.59007915567282 0.607250988038792 0.319304735934986 0.307482824748249 0.59665310738623 0.99398708413962 0.0123211494992118 -0.00268483023093941 0 29.5684117258204 29.5684117258204 0 0
"103" 1980-01-11 10 1 12 2 1.59007915567282 0.607250988038792 0.319304735934986 0.307482824748249 0.59665310738623 0.99398708413962 0.0123211494992118 -0.00268483023093941 0 29.5684117258204 29.5684117258204 0 0
"104" 1980-01-12 10 1 12 2 1.59007915567282 0.607250988038792 0.319304735934986 0.307482824748249 0.59665310738623 0.99398708413962 0.0123211494992118 -0.00268483023093941 0 29.5684117258204 29.5684117258204 0 0
"105" 1980-01-13 10 1 12 2 1.59007915567282 0.607250988038792 0.319304735934986 0.307482824748249 0.59665310738623 0.99398708413962 0.0123211494992118 -0.00268483023093941 0 29.5684117258204 29.5684117258204 0 0
"106" 1980-01-14 10 1 12 2 1.59007915567282 0.607250988038792 0.319304735934986 0.307482824748249 0.59665310738623 0.99398708413962 0.0123211494992118 -0.00268483023093941 0 29.5684117258204 29.5684117258204 0 0
"107" 1980-01-15 10 1 12 2 1.59007915567282 0.607250988038792 0.319304735934986 0.307482824748249 0.59665310738623 0.99398708413962 0.0123211494992118 -0.00268483023093941 0 29.5684117258204 29.5684117258204 0 0
"108" 1980-01-16 10 1 12 2 1.59007915567282 0.607250988038792 0.319304735934986 0.307482824748249 0.59665310738623 0.99398708413962 0.0123211494992118 -0.00268483023093941 0 29.5684117258204 29.5684117258204 0 0
"109" 1980-01-17 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"110" 1980-01-18 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"111" 1980-01-19 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"112" 1980-01-20 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"113" 1980-01-21 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"114" 1980-01-22 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"115" 1980-01-23 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"116" 1980-01-24 8 2 5 2 2.43071240105541 0.557818729252847 0.25839063010581 9.46130167462039 26.2855008407351 0.991330991785256 0.0121730611982937 0.00966358650188933 0 58.2979672565123 58.2979672565123 0 0
"117" 1980-01-25 8 2 5 2 2.43071240105541 0.557818729252847 0.25839063010581 9.46130167462039 26.2855008407351 0.991330991785256 0.0121730611982937 0.00966358650188933 0 58.2979672565123 58.2979672565123 0 0
"118" 1980-01-26 8 2 5 2 2.43071240105541 0.557818729252847 0.25839063010581 9.46130167462039 26.2855008407351 0.991330991785256 0.0121730611982937 0.00966358650188933 0 58.2979672565123 58.2979672565123 0 0
"119" 1980-01-27 8 2 5 2 2.43071240105541 0.557818729252847 0.25839063010581 9.46130167462039 26.2855008407351 0.991330991785256 0.0121730611982937 0.00966358650188933 0 58.2979672565123 58.2979672565123 0 0
"120" 1980-01-28 8 2 5 2 2.43071240105541 0.557818729252847 0.25839063010581 9.46130167462039 26.2855008407351 0.991330991785256 0.0121730611982937 0.00966358650188933 0 58.2979672565123 58.2979672565123 0 0
"121" 1980-01-29 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"122" 1980-01-30 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"123" 1980-01-31 3 2 26 6 23.6745118733509 0.723177445804322 0.165448154197105 0.214807014155489 0.0636080879038112 0.996452009860318 0.0101964007391769 0.00037668135483771 0.0722835818161494 177.388543084218 106.638868093644 70.749674990574 0
"124" 1980-02-01 3 2 26 6 23.6745118733509 0.723177445804322 0.165448154197105 0.214807014155489 0.0636080879038112 0.996452009860318 0.0101964007391769 0.00037668135483771 0.0722835818161494 177.388543084218 106.638868093644 70.749674990574 0
"125" 1980-02-02 3 2 26 6 23.6745118733509 0.723177445804322 0.165448154197105 0.214807014155489 0.0636080879038112 0.996452009860318 0.0101964007391769 0.00037668135483771 0.0722835818161494 177.388543084218 106.638868093644 70.749674990574 0
"126" 1980-02-03 3 2 26 6 23.6745118733509 0.723177445804322 0.165448154197105 0.214807014155489 0.0636080879038112 0.996452009860318 0.0101964007391769 0.00037668135483771 0.0722835818161494 177.388543084218 106.638868093644 70.749674990574 0
"127" 1980-02-04 3 2 26 6 23.6745118733509 0.723177445804322 0.165448154197105 0.214807014155489 0.0636080879038112 0.996452009860318 0.0101964007391769 0.00037668135483771 0.0722835818161494 177.388543084218 106.638868093644 70.749674990574 0
"128" 1980-02-05 3 2 26 6 23.6745118733509 0.723177445804322 0.165448154197105 0.214807014155489 0.0636080879038112 0.996452009860318 0.0101964007391769 0.00037668135483771 0.0722835818161494 177.388543084218 106.638868093644 70.749674990574 0
"129" 1980-02-06 3 2 26 6 23.6745118733509 0.723177445804322 0.165448154197105 0.214807014155489 0.0636080879038112 0.996452009860318 0.0101964007391769 0.00037668135483771 0.0722835818161494 177.388543084218 106.638868093644 70.749674990574 0
"130" 1980-02-07 3 2 26 6 23.6745118733509 0.723177445804322 0.165448154197105 0.214807014155489 0.0636080879038112 0.996452009860318 0.0101964007391769 0.00037668135483771 0.0722835818161494 177.388543084218 106.638868093644 70.749674990574 0
"131" 1980-02-08 3 2 26 6 23.6745118733509 0.723177445804322 0.165448154197105 0.214807014155489 0.0636080879038112 0.996452009860318 0.0101964007391769 0.00037668135483771 0.0722835818161494 177.388543084218 106.638868093644 70.749674990574 0
"132" 1980-02-09 3 2 26 6 23.6745118733509 0.723177445804322 0.165448154197105 0.214807014155489 0.0636080879038112 0.996452009860318 0.0101964007391769 0.00037668135483771 0.0722835818161494 177.388543084218 106.638868093644 70.749674990574 0
"133" 1980-02-10 3 2 26 6 23.6745118733509 0.723177445804322 0.165448154197105 0.214807014155489 0.0636080879038112 0.996452009860318 0.0101964007391769 0.00037668135483771 0.0722835818161494 177.388543084218 106.638868093644 70.749674990574 0
"134" 1980-02-11 3 2 26 6 23.6745118733509 0.723177445804322 0.165448154197105 0.214807014155489 0.0636080879038112 0.996452009860318 0.0101964007391769 0.00037668135483771 0.0722835818161494 177.388543084218 106.638868093644 70.749674990574 0
"135" 1980-02-12 3 2 26 6 23.6745118733509 0.723177445804322 0.165448154197105 0.214807014155489 0.0636080879038112 0.996452009860318 0.0101964007391769 0.00037668135483771 0.0722835818161494 177.388543084218 106.638868093644 70.749674990574 0
"136" 1980-02-13 3 2 26 6 23.6745118733509 0.723177445804322 0.165448154197105 0.214807014155489 0.0636080879038112 0.996452009860318 0.0101964007391769 0.00037668135483771 0.0722835818161494 177.388543084218 106.638868093644 70.749674990574 0
"137" 1980-02-14 3 2 26 6 23.6745118733509 0.723177445804322 0.165448154197105 0.214807014155489 0.0636080879038112 0.996452009860318 0.0101964007391769 0.00037668135483771 0.0722835818161494 177.388543084218 106.638868093644 70.749674990574 0
"138" 1980-02-15 3 2 26 6 23.6745118733509 0.723177445804322 0.165448154197105 0.214807014155489 0.0636080879038112 0.996452009860318 0.0101964007391769 0.00037668135483771 0.0722835818161494 177.388543084218 106.638868093644 70.749674990574 0
"139" 1980-02-16 3 2 26 6 23.6745118733509 0.723177445804322 0.165448154197105 0.214807014155489 0.0636080879038112 0.996452009860318 0.0101964007391769 0.00037668135483771 0.0722835818161494 177.388543084218 106.638868093644 70.749674990574 0
"140" 1980-02-17 3 2 26 6 23.6745118733509 0.723177445804322 0.165448154197105 0.214807014155489 0.0636080879038112 0.996452009860318 0.0101964007391769 0.00037668135483771 0.0722835818161494 177.388543084218 106.638868093644 70.749674990574 0
"141" 1980-02-18 3 2 26 6 23.6745118733509 0.723177445804322 0.165448154197105 0.214807014155489 0.0636080879038112 0.996452009860318 0.0101964007391769 0.00037668135483771 0.0722835818161494 177.388543084218 106.638868093644 70.749674990574 0
"142" 1980-02-19 3 2 26 6 23.6745118733509 0.723177445804322 0.165448154197105 0.214807014155489 0.0636080879038112 0.996452009860318 0.0101964007391769 0.00037668135483771 0.0722835818161494 177.388543084218 106.638868093644 70.749674990574 0
"143" 1980-02-20 3 2 26 6 23.6745118733509 0.723177445804322 0.165448154197105 0.214807014155489 0.0636080879038112 0.996452009860318 0.0101964007391769 0.00037668135483771 0.0722835818161494 177.388543084218 106.638868093644 70.749674990574 0
"144" 1980-02-21 3 2 26 6 23.6745118733509 0.723177445804322 0.165448154197105 0.214807014155489 0.0636080879038112 0.996452009860318 0.0101964007391769 0.00037668135483771 0.0722835818161494 177.388543084218 106.638868093644 70.749674990574 0
"145" 1980-02-22 3 2 26 6 23.6745118733509 0.723177445804322 0.165448154197105 0.214807014155489 0.0636080879038112 0.996452009860318 0.0101964007391769 0.00037668135483771 0.0722835818161494 177.388543084218 106.638868093644 70.749674990574 0
"146" 1980-02-23 3 2 26 6 23.6745118733509 0.723177445804322 0.165448154197105 0.214807014155489 0.0636080879038112 0.996452009860318 0.0101964007391769 0.00037668135483771 0.0722835818161494 177.388543084218 106.638868093644 70.749674990574 0
"147" 1980-02-24 3 2 26 6 23.6745118733509 0.723177445804322 0.165448154197105 0.214807014155489 0.0636080879038112 0.996452009860318 0.0101964007391769 0.00037668135483771 0.0722835818161494 177.388543084218 106.638868093644 70.749674990574 0
"148" 1980-02-25 3 2 26 6 23.6745118733509 0.723177445804322 0.165448154197105 0.214807014155489 0.0636080879038112 0.996452009860318 0.0101964007391769 0.00037668135483771 0.0722835818161494 177.388543084218 106.638868093644 70.749674990574 0
"149" 1980-02-26 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"150" 1980-02-27 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"151" 1980-02-28 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"152" 1980-02-29 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"153" 1980-03-01 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"154" 1980-03-02 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"155" 1980-03-03 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"156" 1980-03-04 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"157" 1980-03-05 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"158" 1980-03-06 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"159" 1980-03-07 3 3 6 2 1.40861635883905 0.975776623120401 0.493934221219701 0.303898926868921 0.196544885504862 0.987390599074653 0.00922000783546865 0.00269959978561643 0.181754630103163 23.6838077986081 20.8561806164656 2.8276271821425 0
"160" 1980-03-08 3 3 6 2 1.40861635883905 0.975776623120401 0.493934221219701 0.303898926868921 0.196544885504862 0.987390599074653 0.00922000783546865 0.00269959978561643 0.181754630103163 23.6838077986081 20.8561806164656 2.8276271821425 0
"161" 1980-03-09 3 3 6 2 1.40861635883905 0.975776623120401 0.493934221219701 0.303898926868921 0.196544885504862 0.987390599074653 0.00922000783546865 0.00269959978561643 0.181754630103163 23.6838077986081 20.8561806164656 2.8276271821425 0
"162" 1980-03-10 3 3 6 2 1.40861635883905 0.975776623120401 0.493934221219701 0.303898926868921 0.196544885504862 0.987390599074653 0.00922000783546865 0.00269959978561643 0.181754630103163 23.6838077986081 20.8561806164656 2.8276271821425 0
"163" 1980-03-11 3 3 6 2 1.40861635883905 0.975776623120401 0.493934221219701 0.303898926868921 0.196544885504862 0.987390599074653 0.00922000783546865 0.00269959978561643 0.181754630103163 23.6838077986081 20.8561806164656 2.8276271821425 0
"164" 1980-03-12 3 3 6 2 1.40861635883905 0.975776623120401 0.493934221219701 0.303898926868921 0.196544885504862 0.987390599074653 0.00922000783546865 0.00269959978561643 0.181754630103163 23.6838077986081 20.8561806164656 2.8276271821425 0
"165" 1980-03-13 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"166" 1980-03-14 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"167" 1980-03-15 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"168" 1980-03-16 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"169" 1980-03-17 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"170" 1980-03-18 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"171" 1980-03-19 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"172" 1980-03-20 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"173" 1980-03-21 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"174" 1980-03-22 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"175" 1980-03-23 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"176" 1980-03-24 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"177" 1980-03-25 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"178" 1980-03-26 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"179" 1980-03-27 3 4 23 7 4.9248 0.79727742662757 0.220376137249347 0.572072700561503 0.464469254918769 0.978774045715231 0.014737140763443 0.00618026735218347 1.10844379042522 103.767153085546 84.3146950235878 19.4524580619581 0
"180" 1980-03-28 3 4 23 7 4.9248 0.79727742662757 0.220376137249347 0.572072700561503 0.464469254918769 0.978774045715231 0.014737140763443 0.00618026735218347 1.10844379042522 103.767153085546 84.3146950235878 19.4524580619581 0
"181" 1980-03-29 3 4 23 7 4.9248 0.79727742662757 0.220376137249347 0.572072700561503 0.464469254918769 0.978774045715231 0.014737140763443 0.00618026735218347 1.10844379042522 103.767153085546 84.3146950235878 19.4524580619581 0
"182" 1980-03-30 3 4 23 7 4.9248 0.79727742662757 0.220376137249347 0.572072700561503 0.464469254918769 0.978774045715231 0.014737140763443 0.00618026735218347 1.10844379042522 103.767153085546 84.3146950235878 19.4524580619581 0
"183" 1980-03-31 3 4 23 7 4.9248 0.79727742662757 0.220376137249347 0.572072700561503 0.464469254918769 0.978774045715231 0.014737140763443 0.00618026735218347 1.10844379042522 103.767153085546 84.3146950235878 19.4524580619581 0
"184" 1980-04-01 3 4 23 7 4.9248 0.79727742662757 0.220376137249347 0.572072700561503 0.464469254918769 0.978774045715231 0.014737140763443 0.00618026735218347 1.10844379042522 103.767153085546 84.3146950235878 19.4524580619581 0
"185" 1980-04-02 3 4 23 7 4.9248 0.79727742662757 0.220376137249347 0.572072700561503 0.464469254918769 0.978774045715231 0.014737140763443 0.00618026735218347 1.10844379042522 103.767153085546 84.3146950235878 19.4524580619581 0
"186" 1980-04-03 3 4 23 7 4.9248 0.79727742662757 0.220376137249347 0.572072700561503 0.464469254918769 0.978774045715231 0.014737140763443 0.00618026735218347 1.10844379042522 103.767153085546 84.3146950235878 19.4524580619581 0
"187" 1980-04-04 3 4 23 7 4.9248 0.79727742662757 0.220376137249347 0.572072700561503 0.464469254918769 0.978774045715231 0.014737140763443 0.00618026735218347 1.10844379042522 103.767153085546 84.3146950235878 19.4524580619581 0
"188" 1980-04-05 3 4 23 7 4.9248 0.79727742662757 0.220376137249347 0.572072700561503 0.464469254918769 0.978774045715231 0.014737140763443 0.00618026735218347 1.10844379042522 103.767153085546 84.3146950235878 19.4524580619581 0
"189" 1980-04-06 3 4 23 7 4.9248 0.79727742662757 0.220376137249347 0.572072700561503 0.464469254918769 0.978774045715231 0.014737140763443 0.00618026735218347 1.10844379042522 103.767153085546 84.3146950235878 19.4524580619581 0
"190" 1980-04-07 3 4 23 7 4.9248 0.79727742662757 0.220376137249347 0.572072700561503 0.464469254918769 0.978774045715231 0.014737140763443 0.00618026735218347 1.10844379042522 103.767153085546 84.3146950235878 19.4524580619581 0
"191" 1980-04-08 3 4 23 7 4.9248 0.79727742662757 0.220376137249347 0.572072700561503 0.464469254918769 0.978774045715231 0.014737140763443 0.00618026735218347 1.10844379042522 103.767153085546 84.3146950235878 19.4524580619581 0
"192" 1980-04-09 3 4 23 7 4.9248 0.79727742662757 0.220376137249347 0.572072700561503 0.464469254918769 0.978774045715231 0.014737140763443 0.00618026735218347 1.10844379042522 103.767153085546 84.3146950235878 19.4524580619581 0
"193" 1980-04-10 3 4 23 7 4.9248 0.79727742662757 0.220376137249347 0.572072700561503 0.464469254918769 0.978774045715231 0.014737140763443 0.00618026735218347 1.10844379042522 103.767153085546 84.3146950235878 19.4524580619581 0
"194" 1980-04-11 3 4 23 7 4.9248 0.79727742662757 0.220376137249347 0.572072700561503 0.464469254918769 0.978774045715231 0.014737140763443 0.00618026735218347 1.10844379042522 103.767153085546 84.3146950235878 19.4524580619581 0
"195" 1980-04-12 3 4 23 7 4.9248 0.79727742662757 0.220376137249347 0.572072700561503 0.464469254918769 0.978774045715231 0.014737140763443 0.00618026735218347 1.10844379042522 103.767153085546 84.3146950235878 19.4524580619581 0
"196" 1980-04-13 3 4 23 7 4.9248 0.79727742662757 0.220376137249347 0.572072700561503 0.464469254918769 0.978774045715231 0.014737140763443 0.00618026735218347 1.10844379042522 103.767153085546 84.3146950235878 19.4524580619581 0
"197" 1980-04-14 3 4 23 7 4.9248 0.79727742662757 0.220376137249347 0.572072700561503 0.464469254918769 0.978774045715231 0.014737140763443 0.00618026735218347 1.10844379042522 103.767153085546 84.3146950235878 19.4524580619581 0
"198" 1980-04-15 3 4 23 7 4.9248 0.79727742662757 0.220376137249347 0.572072700561503 0.464469254918769 0.978774045715231 0.014737140763443 0.00618026735218347 1.10844379042522 103.767153085546 84.3146950235878 19.4524580619581 0
"199" 1980-04-16 3 4 23 7 4.9248 0.79727742662757 0.220376137249347 0.572072700561503 0.464469254918769 0.978774045715231 0.014737140763443 0.00618026735218347 1.10844379042522 103.767153085546 84.3146950235878 19.4524580619581 0
"200" 1980-04-17 3 4 23 7 4.9248 0.79727742662757 0.220376137249347 0.572072700561503 0.464469254918769 0.978774045715231 0.014737140763443 0.00618026735218347 1.10844379042522 103.767153085546 84.3146950235878 19.4524580619581 0
