date obs sim event_type event_count hydcase et eq
1992-06-20 0.553165171503958 0.763011042210492 11 16 -1 0 -0.350688657781095
1992-06-21 0.470640633245383 0.758759754662316 0 0 -1 0 -0.450552400359159
1992-06-22 0.425730870712401 0.754893504441027 0 0 -2 0 -0.557607721229455
1992-06-23 0.616084432717678 0.755401126918118 14 45 1 -1.66666666666697 -0.231805061266454
1992-06-24 1.12388390501319 0.763848780412086 14 45 1 -3.33333333333303 0.298596135999066
1992-06-25 1.37715672823219 0.784502731306592 14 45 2 -5 0.477482585878973
1992-06-26 1.18361160949868 0.809149790647575 14 45 -1 -4.49999999999983 0.292862388787665
1992-06-27 1.03440633245383 0.828179508626344 14 45 -1 -3.99999999999966 0.108242191696356
1992-06-28 0.723685488126649 0.839312652159719 14 45 -1 -3.49999999999966 -0.0615840197045192
1992-06-29 0.612322955145119 0.845485692102505 14 45 -1 -3 -0.201822259724486
1992-06-30 0.567071240105541 0.846320822862032 14 45 -1 -2.50000000000034 -0.342060499744453
1992-07-01 0.554305013192612 0.841511644308828 14 45 -1 -2.00000000000034 -0.412399556138362
1992-07-02 0.549517678100264 0.835853723722367 0 0 -1 -1.50000000000017 -0.447789020719291
1992-07-03 0.508483377308707 0.833746100278821 0 0 -2 -1 -0.48317848530022
1992-07-04 0.537891292875989 0.83243477919397 0 0 1 -1.25000000000051 -0.399157974378421
1992-07-05 0.680371503957784 0.844347212577983 15 38 1 -1.5 -0.286425806496338
1992-07-06 0.71741635883905 0.856062472851467 15 38 1 -1.74999999999949 -0.0833640214246465
1992-07-07 1.18361160949868 0.861657238912651 15 38 1 -2 0.271645341066225
1992-07-08 0.821027968337731 0.866379884833764 15 38 1 -2.25000000000051 -0.122351652658786
1992-07-09 0.689034300791557 0.900536982011889 15 38 1 -2.5 -0.00180024447241159
1992-07-10 1.71363799472296 0.96449242256921 15 38 1 -2.74999999999949 0.329215469243726
1992-07-11 1.94172031662269 1.02193192279088 15 38 2 -3 0.566611392108575
1992-07-12 1.35663957783641 1.06071166897706 15 38 -1 -2.9411764705883 0.309477776158487
1992-07-13 1.17027546174142 1.0798797838722 15 38 -1 -2.88235294117659 0.0785568637037221
1992-07-14 0.929654881266491 1.08440248886753 15 38 -1 -2.82352941176486 -0.104704587850388
1992-07-15 0.792759894459103 1.0783796157257 15 38 -1 -2.76470588235315 -0.235784385441142
1992-07-16 0.706701846965699 1.06449762248685 15 38 -1 -2.70588235294141 -0.34351272377402
1992-07-17 0.643212664907652 1.04484397659383 15 38 -1 -2.64705882352916 -0.422176986604427
1992-07-18 0.566501319261214 1.02044608510741 0 0 -1 -2.58823529411736 -0.493118073272065
1992-07-19 0.533331926121372 0.992485243774509 0 0 -1 -2.52941176470618 -0.553365531406622
1992-07-20 0.49343746701847 0.967337616175996 0 0 -1 -2.47058823529417 -0.566675238519395
1992-07-21 0.509851187335092 0.951581499032303 0 0 -1 -2.41176470588199 -0.551670554882694
1992-07-22 0.645834300791557 0.934912785747082 11 17 -1 -2.35294117647029 -0.437952431010965
1992-07-23 0.546668073878628 0.915319120429953 11 17 -1 -2.29411764705857 -0.428148555174069
1992-07-24 0.48317889182058 0.893132276121669 0 0 -1 -2.23529411764684 -0.529186543907858
1992-07-25 0.441346701846966 0.869072420895403 0 0 -1 -2.17647058823513 -0.593001527810047
1992-07-26 0.401680211081794 0.843809859922025 0 0 -1 -2.11764705882343 -0.643318138946947
1992-07-27 0.377287598944591 0.817902522245143 0 0 -1 -2.0588235294117 -0.66721765589476
1992-07-28 0.365661213720317 0.791794475140962 0 0 -1 -1.99999999999998 -0.683563929852997
1992-07-29 0.347651715039578 0.765827806876103 0 0 -1 -1.94117647058828 -0.693689886055123
1992-07-30 0.33784907651715 0.740663593498061 0 0 -1 -1.88235294117658 -0.700031784282337
1992-07-31 0.321777308707124 0.716465943620468 0 0 -1 -1.82352941176487 -0.69254260533886
1992-08-01 0.332149868073879 0.693327132054749 0 0 -1 -1.76470588235314 -0.646454704530798
1992-08-02 0.345713984168865 0.670985896066168 0 0 -1 -1.70588235294143 -0.639211860258089
